,Rating,Size,Price
10143,3.5,11.0,0.0
10144,4.7,29.0,0.0
10145,3.1,46.0,0.0
10146,4.3,46.0,0.0
10147,4.1,1.4,0.0
10148,4.2,1.2,0.0
10149,2.5,0.228,0.0
10151,3.0,9.8,0.0
10152,3.2,39.0,0.0
10153,4.3,0.193,0.0
10154,4.3,12.0,0.0
10155,4.2,0.192,0.0
10156,4.3,57.0,0.0
10157,2.2,2.1,0.0
10158,3.9,3.9,0.0
10159,2.8,11.0,0.0
10160,4.4,2.3,0.0
10161,4.6,8.5,0.0
10162,4.4,1.4,0.0
10163,3.9,0.473,0.0
10164,2.9,2.4,0.0
10165,4.1,3.9,0.0
10166,5.0,68.0,0.0
10167,4.6,1.6,0.0
10172,4.4,26.0,0.0
10173,3.9,3.0,0.0
10174,3.6,71.0,0.0
10175,3.4,0.246,0.0
10177,4.3,1.3,0.0
10179,4.4,68.0,0.0
10181,4.3,44.0,0.0
10182,4.3,7.0,0.0
10189,4.5,48.0,0.0
10191,4.3,6.3,0.0
10192,4.1,96.0,0.0
10193,4.4,10.0,0.0
10194,3.5,47.0,0.0
10195,4.1,3.2,0.0
10198,4.3,5.8,0.0
10199,4.5,23.0,0.0
10201,4.0,1.1,0.0
10202,4.3,4.6,0.0
10204,3.4,6.3,0.0
10206,4.3,4.3,0.0
10207,4.7,4.8,0.0
10208,4.5,4.2,0.0
10209,4.3,3.6,0.0
10210,4.1,4.0,0.0
10211,4.1,3.9,0.0
10212,4.4,8.7,0.0
10215,3.8,1.8,0.0
10216,3.9,1.5,0.0
10217,4.2,7.0,0.0
10219,3.7,18.0,0.0
10220,4.3,3.4,0.0
10221,4.2,3.3,0.0
10222,3.6,1.5,0.0
10223,4.3,5.1,0.0
10224,4.3,10.0,0.0
10225,4.3,1.6,0.0
10226,4.5,3.2,0.0
10227,4.3,3.0,0.0
10228,4.7,10.0,0.0
10229,3.8,2.8,0.0
10230,4.0,2.5,0.0
10231,4.1,1.3,0.0
10233,3.9,15.0,0.0
10234,4.3,3.1,0.0
10235,3.4,2.8,0.0
10237,4.2,6.1,0.0
10238,4.5,4.5,0.0
10239,4.4,30.0,0.0
10240,4.2,6.2,0.0
10241,4.7,20.0,0.0
10242,4.6,38.0,0.0
10243,4.4,20.0,0.0
10244,4.4,3.1,0.0
10245,4.8,6.4,0.0
10246,4.6,71.0,0.0
10247,4.3,11.0,0.0
10248,4.4,11.0,0.0
10249,4.4,2.6,0.0
10250,3.3,33.0,0.0
10251,4.5,21.0,0.0
10252,4.6,41.0,0.0
10253,4.3,12.0,0.0
10254,4.9,21.0,0.0
10255,4.3,2.8,0.0
10257,4.5,14.0,0.0
10258,4.9,29.0,0.0
10259,3.7,76.0,0.0
10260,4.5,5.7,0.0
10261,4.6,17.0,0.0
10262,4.5,28.0,0.0
10263,4.1,4.6,0.0
10266,5.0,3.1,0.0
10267,3.4,79.0,0.0
10268,4.5,36.0,0.0
10270,4.5,7.8,1.99
10271,4.5,89.0,0.0
10272,4.5,49.0,0.0
10273,4.5,12.0,0.0
10274,4.5,3.0,0.0
10275,4.1,57.0,0.0
10276,4.1,16.0,0.0
10277,3.6,13.0,0.0
10278,4.7,5.9,0.0
10279,4.6,40.0,0.0
10280,4.9,14.0,0.0
10282,4.1,0.073,0.0
10283,4.5,3.5,0.0
10284,3.9,17.0,0.0
10285,3.9,7.9,0.0
10286,4.6,19.0,0.0
10287,3.8,30.0,0.0
10288,4.7,12.0,0.0
10289,3.9,42.0,0.0
10290,4.1,7.4,0.0
10291,3.9,9.1,0.0
10292,4.0,7.5,0.0
10293,4.3,4.8,0.0
10294,4.0,7.4,0.0
10295,4.4,4.9,0.0
10296,4.1,9.1,0.0
10297,5.0,4.2,0.0
10298,4.8,2.7,0.0
10300,4.6,3.9,0.0
10301,5.0,2.3,0.0
10302,4.2,35.0,0.0
10303,4.7,3.5,0.0
10304,4.0,9.1,0.0
10305,4.4,1.5,0.0
10306,4.9,26.0,0.0
10307,3.5,7.4,0.0
10308,4.1,2.1,0.0
10309,4.2,4.7,0.0
10310,4.4,3.4,0.0
10312,4.5,4.6,0.0
10313,3.1,7.1,0.0
10315,4.5,2.7,0.0
10316,4.6,4.4,0.0
10317,4.3,14.0,0.0
10318,4.4,17.0,0.0
10320,4.3,9.0,0.0
10321,4.8,4.5,0.0
10322,2.8,21.0,0.0
10323,4.1,15.0,0.0
10324,1.0,21.0,0.0
10325,3.0,8.0,0.0
10326,5.0,11.0,0.0
10335,5.0,12.0,0.0
10336,4.1,17.0,0.0
10340,4.4,9.8,0.0
10341,3.0,17.0,0.0
10343,3.8,30.0,0.0
10345,3.9,97.0,0.0
10349,5.0,8.3,0.0
10353,4.5,7.9,0.0
10357,5.0,15.0,0.0
10360,3.3,13.0,0.0
10362,4.5,60.0,0.0
10363,4.9,25.0,0.0
10370,4.3,39.0,0.0
10371,4.5,46.0,0.0
10372,4.1,52.0,0.0
10373,4.8,7.7,0.0
10374,3.8,30.0,0.0
10375,4.1,17.0,0.0
10376,3.9,39.0,0.0
10378,4.2,12.0,0.0
10379,4.2,45.0,0.0
10380,4.8,29.0,0.0
10381,4.1,48.0,0.0
10382,4.1,50.0,0.0
10384,3.9,66.0,0.0
10385,4.1,27.0,0.0
10386,4.1,51.0,0.0
10387,4.2,69.0,0.0
10388,3.7,21.0,0.0
10389,3.9,14.0,0.0
10390,3.9,19.0,0.0
10391,3.6,61.0,0.0
10392,3.7,28.0,0.0
10393,3.6,49.0,0.0
10394,4.3,94.0,0.0
10395,3.9,23.0,0.0
10396,4.5,94.0,0.0
10397,2.6,2.5,0.0
10398,4.4,13.0,0.0
10400,1.0,33.0,0.0
10405,4.2,15.0,0.0
10406,4.8,8.2,0.0
10407,5.0,8.1,0.0
10408,4.3,27.0,0.0
10410,4.5,4.1,0.0
10412,4.9,6.0,0.0
10416,5.0,5.8,0.0
10419,4.2,49.0,0.0
10420,4.2,14.0,0.0
10423,4.0,46.0,0.0
10424,2.1,29.0,0.0
10426,4.2,49.0,0.0
10428,2.5,8.2,0.0
10429,4.4,54.0,0.0
10430,4.4,18.0,0.0
10431,4.6,56.0,0.0
10434,4.4,40.0,0.0
10435,4.2,14.0,0.0
10436,4.5,24.0,0.0
10437,3.3,37.0,0.0
10440,4.5,22.0,0.0
10441,4.1,16.0,0.0
10442,4.8,2.0,1.99
10443,4.6,3.5,0.0
10444,4.4,8.5,0.0
10445,3.8,0.253,0.0
10446,3.7,0.957,2.99
10448,3.7,0.42,0.99
10449,4.3,13.0,0.0
10450,4.5,2.4,7.99
10451,3.5,3.4,0.0
10452,4.0,5.1,0.0
10454,2.9,9.7,0.0
10455,3.9,0.072,0.0
10457,4.6,2.4,2.99
10458,2.1,35.0,0.0
10459,4.7,3.9,1.99
10460,4.5,0.026,1.0
10461,4.1,0.029,0.0
10462,4.5,5.8,0.0
10463,3.7,2.8,0.0
10464,2.9,5.8,0.0
10465,4.0,2.1,0.0
10466,4.2,1.4,0.0
10467,3.7,3.9,0.0
10468,3.6,7.5,0.0
10469,3.9,58.0,0.0
10470,3.4,4.0,0.0
10471,3.5,0.404,0.0
10474,3.4,14.0,0.0
10475,3.9,2.6,0.0
10476,3.0,7.6,0.0
10477,3.6,11.0,0.0
10478,3.2,8.0,0.0
10479,4.1,2.3,0.0
10480,4.1,49.0,0.0
10481,4.2,43.0,0.0
10482,4.2,10.0,0.0
10484,4.7,24.0,0.0
10486,4.6,27.0,0.0
10487,4.5,46.0,0.0
10489,4.3,36.0,0.0
10490,4.5,17.0,0.0
10491,4.5,8.0,0.0
10492,4.4,37.0,0.0
10493,4.3,33.0,0.0
10498,4.2,25.0,0.0
10500,3.7,15.0,0.0
10503,4.3,43.0,0.0
10504,4.0,43.0,0.0
10505,3.5,36.0,0.0
10506,4.2,23.0,0.0
10507,4.4,99.0,0.0
10508,4.2,46.0,0.0
10511,3.8,45.0,0.0
10512,3.9,2.9,0.0
10513,4.0,21.0,0.0
10514,3.8,35.0,0.0
10515,3.6,41.0,0.0
10516,4.2,2.2,0.0
10518,3.8,35.0,0.0
10520,3.7,54.0,0.0
10521,4.0,44.0,0.0
10522,4.2,27.0,0.0
10523,4.4,8.5,0.0
10526,4.4,63.0,0.0
10527,4.9,20.0,0.0
10529,5.0,3.5,0.0
10531,4.8,10.0,3.49
10540,4.0,2.4,2.99
10549,4.0,25.0,0.0
10552,4.9,15.0,0.0
10554,3.8,21.0,0.0
10556,4.9,17.0,0.0
10562,1.5,26.0,0.0
10564,5.0,2.6,0.0
10566,4.8,15.0,0.0
10568,3.9,17.0,0.0
10569,3.7,45.0,0.0
10570,4.6,24.0,1.99
10571,4.7,11.0,0.0
10572,4.6,3.1,0.0
10573,4.3,30.0,0.0
10574,4.2,3.2,0.0
10575,4.6,5.6,0.0
10576,4.7,7.1,0.0
10577,4.6,7.1,0.0
10578,2.0,31.0,0.0
10579,3.6,34.0,0.0
10580,3.2,9.2,0.0
10581,3.8,36.0,0.0
10582,4.0,15.0,0.0
10583,3.8,2.0,6.99
10584,3.8,6.1,0.0
10586,4.4,22.0,0.99
10587,4.4,4.4,0.0
10588,3.8,86.0,0.0
10589,4.3,13.0,0.0
10590,4.6,12.0,0.0
10591,1.0,41.0,0.0
10592,3.2,8.2,0.0
10593,4.7,8.0,0.0
10594,4.3,15.0,1.99
10595,4.5,0.47,0.0
10596,4.1,5.3,0.0
10597,4.9,9.4,0.0
10598,4.1,2.2,0.0
10599,4.2,43.0,0.0
10600,3.5,0.226,0.0
10601,4.2,20.0,0.0
10602,5.0,21.0,0.0
10603,3.8,37.0,0.0
10604,4.7,26.0,0.0
10607,4.5,7.8,0.0
10609,5.0,28.0,0.0
10610,3.3,7.8,0.0
10611,5.0,2.6,0.0
10613,4.0,7.6,0.0
10614,4.5,8.1,0.0
10615,3.2,9.5,0.0
10616,4.5,1.8,0.0
10617,4.2,16.0,0.0
10619,3.7,45.0,0.0
10620,3.8,14.0,0.0
10621,5.0,12.0,0.0
10623,4.1,13.0,0.0
10624,2.9,9.9,0.0
10628,4.7,12.0,0.0
10629,5.0,69.0,0.0
10630,3.2,34.0,0.0
10632,3.8,5.4,0.0
10633,3.8,8.7,0.0
10634,4.6,18.0,0.0
10635,4.6,5.7,0.0
10636,4.4,12.0,0.0
10637,4.8,15.0,0.0
10638,4.2,1.6,0.0
10639,3.3,38.0,0.0
10640,3.9,11.0,0.0
10641,4.5,14.0,0.0
10643,4.3,30.0,0.0
10644,4.4,13.0,0.0
10648,3.4,10.0,0.0
10649,4.6,45.0,0.0
10652,4.2,7.0,0.0
10655,4.8,12.0,0.0
10656,5.0,9.2,0.0
10659,5.0,3.3,0.0
10663,3.8,14.0,0.0
10665,2.9,3.3,0.0
10666,4.6,9.0,0.0
10667,3.8,0.24,0.0
10671,4.1,34.0,0.0
10673,4.5,59.0,0.0
10675,4.2,0.089,0.99
10677,2.5,0.234,0.0
10678,3.5,0.257,0.0
10680,4.4,9.8,0.0
10682,4.3,36.0,0.99
10683,4.2,20.0,0.0
10684,4.2,28.0,0.0
10685,4.1,3.2,0.0
10686,4.2,50.0,0.0
10687,4.3,41.0,0.0
10688,4.5,0.364,0.0
10689,4.4,3.1,0.0
10690,5.0,0.861,0.99
10691,4.6,1.6,0.0
10697,5.0,16.0,0.99
10703,3.4,21.0,0.0
10706,4.6,2.0,0.0
10710,3.8,4.3,0.0
10711,4.1,54.0,0.0
10714,4.4,7.2,0.0
10716,4.2,11.0,0.0
10717,4.2,49.0,0.0
10718,3.9,15.0,0.0
10719,4.2,25.0,0.0
10721,5.0,16.0,0.0
10722,4.0,11.0,0.0
10723,4.3,40.0,0.0
10724,4.6,3.7,0.0
10726,4.4,24.0,0.0
10727,4.1,16.0,0.0
10728,4.2,8.1,0.0
10729,4.3,6.3,0.0
10731,3.9,46.0,0.0
10732,4.3,0.467,0.0
10733,3.5,1.4,0.0
10737,4.0,44.0,0.0
10738,3.8,11.0,0.0
10739,3.6,39.0,0.0
10740,4.3,4.4,0.0
10741,4.2,1.7,0.0
10742,5.0,7.9,0.0
10743,3.4,1.2,0.0
10747,3.5,3.8,0.0
10749,3.7,29.0,0.0
10750,4.2,3.3,0.0
10752,3.6,26.0,0.0
10754,4.2,3.3,0.0
10755,4.3,0.676,0.0
10756,4.4,2.5,0.0
10757,2.7,72.0,0.0
10758,4.1,4.3,0.0
10760,4.4,2.4,7.99
10763,4.5,0.552,0.0
10766,2.9,7.0,0.0
10767,4.8,16.0,0.0
10770,4.0,41.0,0.0
10771,3.9,2.4,0.0
10776,5.0,24.0,0.0
10777,3.9,2.2,0.0
10778,4.0,38.0,0.0
10779,3.6,75.0,0.0
10780,4.1,50.0,0.0
10781,4.3,44.0,0.0
10782,3.8,11.0,16.99
10783,4.2,72.0,0.0
10784,4.3,84.0,0.0
10785,4.2,9.5,1.2
10786,4.2,2.8,0.0
10787,4.1,48.0,0.0
10789,4.0,48.0,0.0
10790,4.1,20.0,0.0
10791,4.0,38.0,0.0
10792,4.2,16.0,0.0
10793,4.4,78.0,0.0
10795,4.2,4.0,0.0
10796,4.7,7.8,0.0
10797,4.6,46.0,0.0
10799,4.7,6.8,0.0
10800,4.1,12.0,0.0
10801,4.9,19.0,0.0
10802,4.0,28.0,0.0
10803,4.3,81.0,0.0
10804,4.2,17.0,0.0
10805,4.3,15.0,0.0
10809,4.7,24.0,0.0
10810,4.8,21.0,0.0
10812,4.1,13.0,0.0
10814,4.0,31.0,0.0
10815,4.2,4.9,0.0
10817,4.0,8.0,0.0
10819,3.3,3.6,0.0
10820,5.0,8.6,0.0
10827,4.2,13.0,0.0
10828,3.4,13.0,0.0
10829,4.6,7.4,0.0
10830,3.8,2.3,0.0
10832,3.8,0.582,0.0
10833,4.8,0.619,0.0
10834,4.0,2.6,0.0
10836,4.5,53.0,0.0
10837,5.0,3.6,0.0
10840,4.5,19.0,0.0
